movieId,title,year
26317,Emmanuelle,1974
26324,Harry and Tonto,1974
26325,Hearts and Minds,1974
26334,Thieves Like Us,1974
26342,"Farewell, My Lovely",1975
26344,French Connection II,1975
26349,Night Moves,1975
26365,Futureworld,1976
26366,Harlan County U.S.A.,1976
26371,The Missouri Breaks,1976
26375,Silver Streak,1976
26383,Demon Seed,1977
26386,High Anxiety,1977
26391,"New York, New York",1977
26393,Sorcerer,1977
26400,Gates of Heaven,1978
26416,Best Boy,1979
26422,Hair,1979
26435,Starting Over,1979
26453,Smiley's People,1982
26462,Bad Boys,1983
26464,Blue Thunder,1983
26470,Doctor Detroit,1983
26485,Rumble Fish,1983
26487,Star 80,1983
26489,Strange Invaders,1983
26491,To Be or Not to Be,1983
26492,Twilight Zone: The Movie,1983
26494,Suburbia,1984
26495,Yellowbeard,1983
26497,Another Country,1984
26501,Choose Me,1984
26505,Comfort and Joy,1984
26528,Anne of Green Gables,1985
26538,Creator,1985
26550,Mishima: A Life in Four Chapters,1985
26555,Spies Like Us,1985
26562,White Nights,1985
26567,Club Paradise,1986
26582,Solarbabies,1986
26603,Prince of Darkness,1987
26608,Street Smart,1987
26622,Dominick and Eugene,1988
26629,Killer Klowns from Outer Space,1988
26630,Moonwalker,1988
26634,Pascali's Island,1988
26663,Monsieur Hire,1989
26680,Cry-Baby,1990
26684,Frankenhooker,1990
26686,Ghost Dad,1990
26688,Hard to Kill,1990
26689,Havana,1990
26691,I Hired a Contract Killer,1990
26693,It,1990
26698,Narrow Margin,1990
26700,Nuns on the Run,1990
26703,Riff-Raff,1991
26704,State of Grace,1990
26712,35 Up,1991
26717,Begotten,1990
26726,Dutch,1991
26728,Guilty by Suspicion,1991
26731,Homicide,1991
26737,Light Sleeper,1992
26744,Once Around,1991
26745,Other People's Money,1991
26746,Out for Justice,1991
26749,Prospero's Books,1991
26750,Quigley Down Under,1990
26751,Rubin and Ed,1991
26755,Stone Cold,1991
26774,Innocent Blood,1992
26784,Night and the City,1992
26791,Shining Through,1992
26810,Bad Boy Bubby,1993
26812,Barbarians at the Gate,1993
26819,Fortress,1992
26841,Splitting Heirs,1993
26843,Three of Hearts,1993
26870,Major League II,1994
26901,Last of the Dogmen,1995
26937,Jack Frost,1997
26947,Pusher,1996
26973,Snow White: A Tale of Terror,1997
26974,Gummo,1997
26982,Men with Guns,1997
27002,From the Earth to the Moon,1998
27006,RKO 281,1999
27020,Gia,1998
27040,Rogue Trader,1999
27044,Breast Men,1997
27073,Two Hands,1999
27075,Addams Family Reunion,1998
27114,Takedown,2000
27193,Taxi 2,2000
27212,Essex Boys,2000
27216,Katsastus,1988
27266,2046,2004
27311,Batman Beyond: Return of the Joker,2000
27327,Mimic 2,2001
27338,The Hole,2001
27347,Good Advice,2001
27351,Spiral,2000
27373,61*,2001
27392,Run Ronnie Run,2002
27402,Dagon,2001
27408,Ripley's Game,2002
27416,Jalla! Jalla!,2000
27434,Darkness,2002
27441,Blood: The Last Vampire,2000
27450,Blueberry,2004
27456,Shackleton's Antarctic Adventure,2001
27478,Ali G Indahouse,2002
27482,Cube 2: Hypercube,2002
27488,Stark Raving Mad,2002
27537,Nothing,2003
27544,Waterboys,2001
27584,Dead End,2003
27643,Pahat pojat,2003
27648,Bright Young Things,2003
27674,11:14,2003
27685,Bring It On Again,2004
27692,And Starring Pancho Villa as Himself,2003
27705,In Hell,2003
27706,Lemony Snicket's A Series of Unfortunate Events,2004
27719,Levottomat 3,2004
27762,Comic Book: The Movie,2004
27765,Trauma,2004
27790,Millions,2004
27793,Starship Troopers 2: Hero of the Federation,2004
27800,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003
27808,Spanglish,2004
27811,Buddy,2003
27816,Saints and Soldiers,2003
27822,Open Water,2003
27831,Layer Cake,2004
27833,Silver City,2004
27837,Flight of the Phoenix,2004
27838,Mean Creek,2004
27871,Something the Lord Made,2004
27873,Metallica: Some Kind of Monster,2004
27878,Born into Brothels,2004
27882,Riding Giants,2004
27888,When Will I Be Loved,2004
27912,Outfoxed: Rupert Murdoch's War on Journalism,2004
30707,Million Dollar Baby,2004
30749,Hotel Rwanda,2004
30791,Hellraiser: Inferno,2000
30793,Charlie and the Chocolate Factory,2005
30818,Beyond the Sea,2004
30822,In Good Company,2004
30825,Meet the Fockers,2004
30861,Captain Kidd,1945
30894,White Noise,2005
30952,Last Train from Gun Hill,1959
31000,Sweet Liberty,1986
31030,I Remember Mama,1948
31035,Testament,1983
31038,Smooth Talk,1985
31042,Hell's Angels,1930
31083,Man Trouble,1992
31101,Stander,2003
31104,Hester Street,1975
31116,Sergeant York,1941
31221,Elektra,2005
31225,Coach Carter,2005
31251,Iceman,1984
31255,Ice Station Zebra,1968
31260,Boys Town,1938
31297,Gold Diggers of 1935,1935
31347,Christmas in July,1940
31349,I Married a Witch,1942
31374,Hobson's Choice,1954
31420,Assault on Precinct 13,2005
31422,Are We There Yet?,2005
31424,Alone in the Dark,2005
31427,Hide and Seek,2005
31429,Aliens of the Deep,2005
31431,Boogeyman,2005
31445,Employee of the Month,2004
31447,Magic in the Water,1995
31502,Salem's Lot,1979
31528,Beau Geste,1939
31553,Double Dragon,1994
31588,Casque d'or,1952
31617,El Cid,1961
31645,Reap the Wild Wind,1942
31685,Hitch,2005
31689,Inside Deep Throat,2005
31694,Bride & Prejudice,2004
31696,Constantine,2005
31698,Son of the Mask,2005
31700,Because of Winn-Dixie,2005
31724,Pauly Shore Is Dead,2003
31770,Night and the City,1950
31851,Sons of the Desert,1933
31854,Morocco,1930
31867,Man of the House,2005
31932,Fallen Angel,1945
32011,Cursed,2005
32019,Be Cool,2005
32022,Gunner Palace,2004
32029,Hostage,2005
32031,Robots,2005
32058,Class Action,1991
32116,"Oh, God! You Devil",1984
32149,Butch and Sundance: The Early Days,1979
32151,It Happened to Jane,1959
32153,Once Upon a Forest,1993
32160,Twentieth Century,1934
32213,Cube Zero,2004
32234,Julia,1977
32261,Thirty Seconds Over Tokyo,1944
32277,Girl Crazy,1943
32289,Ice Princess,2005
32291,Melinda and Melinda,2004
32296,Miss Congeniality 2: Armed and Fabulous,2005
32300,D.E.B.S.,2004
32349,Stella Dallas,1937
32369,Panic in the Streets,1950
32371,Call Northside 777,1948
32460,Knockin' on Heaven's Door,1997
32464,City of Hope,1991
32469,We're No Angels,1955
32471,Sons and Lovers,1960
32483,Ruggles of Red Gap,1935
32509,This Sporting Life,1963
32551,Speedy,1928
32587,Sin City,2005
32589,Beauty Shop,2005
32596,Sahara,2005
32598,Fever Pitch,2005
32600,Eros,2004
32627,Rhinestone,1984
32632,Electra Glide in Blue,1973
32646,Bring on the Night,1985
32668,Blind Horizon,2003
32721,Battle of the Bulge,1965
32777,Major Barbara,1941
32781,Hawaii,1966
32783,Pretty Maids All in a Row,1971
32844,Waterloo Bridge,1940
32862,With Six You Get Eggroll,1968
32943,Life Is Sweet,1990
32966,Let Him Have It,1991
32999,Wilson,1944
33090,Mutant Aliens,2001
33113,Act of Violence,1948
33136,House of D,2004
33138,Palindromes,2004
33154,Enron: The Smartest Guys in the Room,2005
33158,xXx: State of the Union,2005
33162,Kingdom of Heaven,2005
33164,House of Wax,2005
33166,Crash,2004
33171,Mysterious Skin,2004
33235,Isadora,1968
33237,San Francisco,1936
33267,On Borrowed Time,1939
33288,Kes,1969
33358,Off the Map,2003
33463,DuckTales: The Movie - Treasure of the Lost Lamp,1990
33493,Star Wars: Episode III - Revenge of the Sith,2005
33495,Kicking & Screaming,2005
33499,Monster-in-Law,2005
33567,Carefree,1938
33585,9 Songs,2004
33615,Madagascar,2005
33629,Airborne,1993
33639,Mad Hot Ballroom,2005
33644,Dominion: Prequel to the Exorcist,2005
33660,Cinderella Man,2005
33672,Lords of Dogtown,2005
33679,Mr. & Mrs. Smith,2005
33722,Ladies in Lavender,2004
33725,It's All Gone Pete Tong,2004
33779,Eddie Izzard: Dress to Kill,1999
33781,Quo Vadis,1951
33794,Batman Begins,2005
33817,My Summer of Love,2004
33832,Yes,2004
33834,Land of the Dead,2005
33836,Bewitched,2005
33838,Rize,2005
33880,Me and You and Everyone We Know,2005
33905,Somebody Up There Likes Me,1956
33930,Man with the Screaming Brain,2005
33998,Deceived,1991
34002,Room Service,1938
34018,At the Circus,1939
34039,Broadway Melody of 1940,1940
34048,War of the Worlds,2005
34051,My Brilliant Career,1979
34063,Gambit,1966
34065,Billion Dollar Brain,1967
34143,Dark Water,2005
34150,Fantastic Four,2005
34153,Murderball,2005
34162,Wedding Crashers,2005
34164,Happy Endings,2005
34193,Conflict,1945
34271,Hustle & Flow,2005
34306,Journey Into Fear,1943
34321,Bad News Bears,2005
34326,Last Days,2005
34332,Sky High,2005
34334,Stealth,2005
34336,Must Love Dogs,2005
34359,Georgy Girl,1966
34378,Dust Devil,1992
34405,Serenity,2005
34437,Broken Flowers,2005
34469,Baby Face,1933
34523,The Chumscrubber,2005
34528,Junebug,2005
34530,Deuce Bigalow: European Gigolo,2005
34534,Four Brothers,2005
34536,The Great Raid,2005
34538,Asylum,2005
34540,Pretty Persuasion,2005
34542,Grizzly Man,2005
34624,Summer Magic,1963
34767,My Date with Drew,2004
35015,Duma,2005
35347,Animal Farm,1954
35738,Movie Movie,1978
35957,Red Eye,2005
36056,Man of the West,1958
36397,Valiant,2005
36513,Dirty Deeds,2005
36519,Transporter 2,2005
36525,Just Like Heaven,2005
36527,Proof,2005
36529,Lord of War,2005
36537,Thumbsucker,2005
36553,In Old Chicago,1937
36683,Where Angels Fear to Tread,1991
36708,Family Guy Presents Stewie Griffin: The Untold Story,2005
37113,Golden Boy,1939
37211,Go West,1940
37240,Why We Fight,2005
37277,200 Motels,1971
37375,Kitty Foyle,1940
37380,Doom,2005
37382,Domino,2005
37384,Waiting...,2005
37495,Survive Style 5+,2004
37545,Woyzeck,1979
37626,It's a Gift,1934
37653,Zozo,2005
37683,Chapter Two,1979
37727,Flightplan,2005
37729,Corpse Bride,2005
37736,Oliver Twist,2005
37741,Capote,2005
37830,Final Fantasy VII: Advent Children,2004
37853,Into the Blue,2005
38036,Medea,1988
38061,Kiss Kiss Bang Bang,2005
38164,"All This, and Heaven Too",1940
38188,Bubble,2006
38294,Beowulf & Grendel,2005
38304,No Direction Home: Bob Dylan,2005
38384,Hail the Conquering Hero,1944
38499,Angels in America,2003
38538,Speak,2004
38713,Bullets or Ballots,1936
38798,In Her Shoes,2005
38843,55 Days at Peking,1963
38867,Freeze Frame,2004
38992,Two for the Money,2005
38994,Separate Lies,2005
39052,Star Wreck: In the Pirkinning,2005
39183,Brokeback Mountain,2005
39231,Elizabethtown,2005
39234,North Country,2005
39292,"Good Night, and Good Luck.",2005
39369,Detective Story,1951
39394,Dandelion,2004
39398,C.S.A.: The Confederate States of America,2004
39414,Shopgirl,2005
39419,Where the Truth Lies,2005
39427,Stay,2005
39446,Saw II,2005
39449,Prime,2005
39731,Champion,1949
39777,Tarzan the Ape Man,1932
39779,Tarzan and His Mate,1934
39869,Manderlay,2005
39896,South Central,1992
40148,Revolver,2005
40278,Jarhead,2005
40339,Chicken Little,2005
40342,Romance & Cigarettes,2005
40412,Dead Man's Shoes,2004
40478,Night of the Lepus,1972
40581,Just Friends,2005
40583,Syriana,2005
40614,Derailed,2005
40617,Creep,2004
40629,Pride & Prejudice,2005
40723,Wolf Creek,2005
40752,Takeshis',2005
40815,Harry Potter and the Goblet of Fire,2005
40819,Walk the Line,2005
40826,Rent,2005
40887,Lonesome Jim,2005
40946,Sarah Silverman: Jesus Is Magic,2005
40952,Bee Season,2005
40962,"Yours, Mine and Ours",2005
40988,Hondo,1953
41226,Sounder,1972
41285,Match Point,2005
41527,Paradise Now,2005
41569,King Kong,2005
41571,Memoirs of a Geisha,2005
41585,Kiss of Death,1947
41617,Havoc,2005
41736,7 Seconds,2005
41753,8 Million Ways to Die,1986
41762,Beyond the Forest,1949
41769,Mozart and the Whale,2005
41997,Munich,2005
42004,Transamerica,2005
42007,Rumor Has It...,2005
42009,Cheaper by the Dozen 2,2005
42011,Fun with Dick and Jane,2005
42015,Casanova,2005
42053,Dirty Love,2005
42163,Richard Pryor: Live in Concert,1979
42197,Keeping Mum,2005
42562,Lies My Father Told Me,1975
42681,49th Parallel,1941
42710,Ted Bundy,2002
42721,BloodRayne,2005
42723,Hostel,2005
42725,Grandma's Boy,2006
42728,Tristan & Isolde,2006
42730,Glory Road,2006
42732,Last Holiday,2006
42734,Hoodwinked!,2005
42738,Underworld: Evolution,2006
42740,Looking for Comedy in the Muslim World,2005
42900,Cul-de-sac,1966
43333,Water,2005
43419,Bandidas,2006
43556,Annapolis,2006
43558,Big Momma's House 2,2006
43626,Julie,1956
43635,Bye Bye Birdie,1963
43679,Final Destination 3,2006
43684,Something New,2006
43744,Imagine Me & You,2005
43803,Place Vendôme,1998
43871,Firewall,2006
43904,When a Stranger Calls,2006
43908,London,2005
43910,Neil Young: Heart of Gold,2006
43912,Freedomland,2006
43917,Eight Below,2006
43919,Date Movie,2006
43921,Running Scared,2006
43928,Ultraviolet,2006
43930,Just My Luck,2006
43932,Pulse,2006
43936,16 Blocks,2006
43967,Bongwater,1997
43987,Half Light,2006
44004,Failure to Launch,2006
44100,Cyrano de Bergerac,1950
44191,V for Vendetta,2006
44193,She's the Man,2006
44195,Thank You for Smoking,2006
44197,Find Me Guilty,2006
44199,Inside Man,2006
44204,Tsotsi,2005
44238,Leprechaun 2,1994
44241,Leprechaun 3,1995
44243,Leprechaun 4: In Space,1997
44317,Kummeli Stories,1995
44392,Stranger on the Third Floor,1940
44595,Resurrection,1980
44611,They Call Me Mister Tibbs!,1970
44613,Take the Lead,2006
44657,Mouchette,1967
44665,Lucky Number Slevin,2006
44694,Volver,2006
44709,Akeelah and the Bee,2006
44729,Larry the Cable Guy: Health Inspector,2006
44731,Stay Alive,2006
44759,Basic Instinct 2,2006
44761,Brick,2005
44788,This Film Is Not Yet Rated,2006
44815,ATL,2006
44828,Slither,2006
44849,Renaissance,2006
44861,Dead Fish,2004
44864,Friends with Money,2006
44881,Keane,2004
44911,Magic,1978
44947,Lacombe Lucien,1974
44966,Where the Red Fern Grows,1974
44972,Scary Movie 4,2006
44974,Hard Candy,2005
44978,Dead Birds,2004
45003,Shutter,2004
45030,Even Money,2006
45068,Mirage,1965
45081,Silent Hill,2006
45106,American Dreamz,2006
45137,Irresistible,2006
45170,Mata Hari,1931
45175,Kinky Boots,2005
45186,Mission: Impossible III,2006
45208,RV,2006
45210,United 93,2006
45329,Soldier Blue,1970
45335,Footlight Parade,1933
45382,Down in the Valley,2005
45431,Over the Hedge,2006
45440,Art School Confidential,2006
45442,Poseidon,2006
45499,X-Men: The Last Stand,2006
45512,Keeping Up with the Steins,2006
45517,Cars,2006
45537,Tall in the Saddle,1944
45611,Vera Cruz,1954
45648,Game 6,2005
45658,On a Clear Day,2005
45666,Nacho Libre,2006
45672,Click,2006
45722,Pirates of the Caribbean: Dead Man's Chest,2006
45726,"You, Me and Dupree",2006
45728,Clerks II,2006
45730,Lady in the Water,2006
45732,My Super Ex-Girlfriend,2006
45852,See No Evil,2006
45880,Marie Antoinette,2006
45891,Lady in the Lake,1947
45928,Who Killed the Electric Car?,2006
45981,Hollow Man II,2006
45991,Psych-Out,1968
46062,High School Musical,2006
46231,Stoned,2005
46258,Marked Woman,1937
46347,Metal: A Headbanger's Journey,2005
46530,Superman Returns,2006
46561,Leonard Cohen: I'm Your Man,2005
46572,Edmond,2005
46578,Little Miss Sunshine,2006
46604,Curse of the Pink Panther,1983
46613,Mimic: Sentinel,2003
46716,Knock on Any Door,1949
46723,Babel,2006
46772,Strangers with Candy,2005
46803,Young Mr. Lincoln,1939
46850,Wordplay,2006
46919,End of the Spear,2005
46925,Two for the Seesaw,1962
46948,Monster House,2006
46965,Snakes on a Plane,2006
46967,Scoop,2006
46970,Talladega Nights: The Ballad of Ricky Bobby,2006
46972,Night at the Museum,2006
46974,World Trade Center,2006
47044,Miami Vice,2006
47049,Shadowboxer,2005
47092,On Dangerous Ground,1952
47122,John Tucker Must Die,2006
47146,Lady Killer,1933
47200,Crank,2006
47254,Chaos,2005
47330,Dirty Mary Crazy Larry,1974
47382,Step Up,2006
47423,Half Nelson,2006
47465,Tideland,2005
47493,Cabin in the Sky,1943
47516,Material Girls,2006
47518,Accepted,2006
47566,Born to Kill,1947
47615,Adventures of Don Juan,1948
47619,State of the Union,1948
47629,The Queen,2006
47640,Beerfest,2006
47642,How to Eat Fried Worms,2006
47644,Invincible,2006
47646,Idlewild,2006
47723,Way Out West,1937
47725,Angel-A,2005
47728,Green for Danger,1946
47935,Overlord,1975
47937,Severance,2006
47950,Hollywoodland,2006
47976,Trust the Man,2005
47997,Idiocracy,2006
47999,Jesus Camp,2006
48035,Pretty Poison,1968
48127,Not as a Stranger,1955
48161,Gridiron Gang,2006
48177,Wonder Man,1945
48229,Lemming,2005
48231,Taxidermia,2006
48268,Empire Falls,2005
48304,Apocalypto,2006
48319,Flyboys,2006
48322,Jackass Number Two,2006
48326,All the King's Men,2006
48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006
48389,Iraq for Sale: The War Profiteers,2006
48414,Open Season,2006
48416,School for Scoundrels,2006
48520,Employee of the Month,2006
48528,Sirocco,1951
48555,Dr. Cyclops,1940
48575,Brute Force,1947
48593,Man of the Year,2006
48682,Offside,2006
48696,Little Children,2006
48698,Deliver Us from Evil,2006
48704,F.I.S.T.,1978
48711,Facing the Giants,2006
48744,Shortbus,2006
48774,Children of Men,2006
48783,Flags of Our Fathers,2006
48877,Saw III,2006
48879,Catch a Fire,2006
48943,The Butterfly Effect 2,2006
48982,Flushed Away,2006
48997,Perfume: The Story of a Murderer,2006
49110,Mom and Dad Save the World,1992
49220,For Your Consideration,2006
49225,Street Fight,2005
49263,Fuck,2005
49272,Casino Royale,2006
49274,Happy Feet,2006
49276,Let's Go to Prison,2006
49280,Bobby,2006
49284,10 Items or Less,2006
49312,Snow Cake,2006
49314,Harsh Times,2006
49347,Fast Food Nation,2006
49396,Tenacious D in The Pick of Destiny,2006
49464,Sitting Pretty,1948
49528,Turistas,2006
49530,Blood Diamond,2006
49647,Charlotte's Web,2006
49649,Eragon,2006
49651,Rocky Balboa,2006
49752,Red-Headed Woman,1932
49793,We Are Marshall,2006
49824,Dreamgirls,2006
49910,Freedom Writers,2007
49961,Notes on a Scandal,2006
50003,DOA: Dead or Alive,2006
50068,Letters from Iwo Jima,2006
50147,Black Christmas,2006
50149,Happily N'Ever After,2007
50151,Home of the Brave,2007
50160,Miss Potter,2006
50274,Venus,2006
50440,Primeval,2007
50442,Alpha Dog,2007
50574,Crawlspace,1986
50585,Juarez,1939
50601,Bridge to Terabithia,2007
50651,Kenny,2006
50685,Waitress,2007
50740,Seven Up!,1964
50742,7 Plus Seven,1970
50792,Catch and Release,2006
50794,Smokin' Aces,2006
50796,Blood and Chocolate,2007
50798,Epic Movie,2007
50802,Because I Said So,2007
50804,Hannibal Rising,2007
50806,Norbit,2007
50851,Cocaine Cowboys,2006
50858,Lonely Hearts,2006
50872,Ratatouille,2007
50898,Lola,1961
50949,Mafioso,1962
50954,It's a Boy Girl Thing,2006
51037,Unknown,2006
51044,Magical Mystery Tour,1967
51063,Trailer Park Boys: The Movie,2006
51077,Ghost Rider,2007
51080,Breach,2007
51084,Music and Lyrics,2007
51091,Black Snake Moan,2006
51094,Gray Matters,2006
51127,loudQUIETloud: A Film About the Pixies,2006
51187,Kidulthood,2006
51255,Hot Fuzz,2007
51287,Mad Love,1935
51304,Karla,2006
51412,Next,2007
51418,Breaking and Entering,2006
51471,Amazing Grace,2006
51498,2001 Maniacs,2005
51540,Zodiac,2007
51575,Wild Hogs,2007
51617,Unfaithfully Yours,1984
51662,300,2007
51678,Julius Caesar,1953
51820,Flower Drum Song,1961
51834,Becoming Jane,2007
51847,Right at Your Door,2006
51903,I Think I Love My Wife,2007
51925,Premonition,2007
51927,Dead Silence,2007
51931,Reign Over Me,2007
51935,Shooter,2007
52005,Jindabyne,2006
52202,His Kind of Woman,1951
52245,Blades of Glory,2007
52287,Meet the Robinsons,2007
52321,Seraphim Falls,2006
52328,Sunshine,2007
52352,Judge Priest,1934
52356,Copying Beethoven,2006
52378,No Way Out,1950
52435,How the Grinch Stole Christmas!,1966
52448,Goya's Ghosts,2006
52456,Perfect Stranger,2007
52458,Disturbia,2007
52460,Pathfinder,2007
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007
52495,Straight Time,1978
52528,Tristana,1970
52545,Puccini for Beginners,2006
52604,Fracture,2007
52606,Big Nothing,2006
52644,Vacancy,2007
52668,In the Land of Women,2007
52694,Mr. Bean's Holiday,2007
52722,Spider-Man 3,2007
52724,Lucky You,2007
52767,21 Up,1977
52831,Maniac Cop,1988
52838,Year of the Dog,2007
52913,Sylvia Scarlett,1935
52929,Red Road,2006
52952,This Is England,2006
52967,Away from Her,2006
52973,Knocked Up,2007
52975,Hairspray,2007
53000,28 Weeks Later,2007
53002,Georgia Rule,2007
53004,Delta Farce,2007
53024,Jonestown: The Life and Death of Peoples Temple,2006
53038,Red Dust,1932
53121,Shrek the Third,2007
53123,Once,2006
53125,Pirates of the Caribbean: At World's End,2007
53127,Bug,2007
53129,Mr. Brooks,2007
53131,Rise: Blood Hunter,2007
53133,Gracie,2007
53143,Fay Grim,2006
53189,Eagle vs Shark,2007
53207,88 Minutes,2008
53282,Day Night Day Night,2006
53318,Cashback,2006
53322,Ocean's Thirteen,2007
53435,Hostel: Part II,2007
53443,Remember the Night,1940
53447,Paranoid Park,2007
53460,Surf's Up,2007
53468,Fido,2006
53519,Death Proof,2007
53550,Rescue Dawn,2006
53582,Dodge City,1939
53769,In Search of a Midnight Kiss,2007
53887,O Lucky Man!,1973
53894,Sicko,2007
53953,1408,2007
53956,Death at a Funeral,2007
53967,High Road to China,1983
53972,Live Free or Die Hard,2007
53993,Evan Almighty,2007
53996,Transformers,2007
54001,Harry Potter and the Order of the Phoenix,2007
54116,First Snow,2006
54121,Broken Arrow,1950
54190,Across the Universe,2007
54256,Hot Rod,2007
54259,Stardust,2007
54268,Who's Your Caddy?,2007
54274,I Know Who Killed Me,2007
54276,No Reservations,2007
54281,Charlie Bartlett,2007
54331,You Kill Me,2007
54341,Wild Tigers I Have Known,2006
54406,Morning Glory,1933
54503,Superbad,2007
54510,Joshua,2007
54513,Talk to Me,2007
54648,Rush Hour 3,2007
54691,Lady Chatterley,2006
54732,Balls of Fury,2007
54738,Wind Chill,2007
54745,Rocket Science,2007
54775,War,2007
54785,Halloween,2007
54787,Death Sentence,2007
54796,2 Days in Paris,2007
54833,Brighton Rock,1947
54908,Taxi 4,2007
54910,Behind the Mask: The Rise of Leslie Vernon,2006
54958,Bordertown,2006
54995,Planet Terror,2007
54997,3:10 to Yuma,2007
54999,Shoot 'Em Up,2007
55052,Atonement,2007
55067,Requiem,2006
55078,Far from the Madding Crowd,1967
55094,In the Valley of Elah,2007
55100,I Could Never Be Your Woman,2007
55106,Design for Living,1933
55118,Eastern Promises,2007
55205,Interview,2007
55207,Cashback,2004
55209,The Death and Life of Bobby Z,2007
55232,Resident Evil: Extinction,2007
55241,Mr. Woodcock,2007
55245,Good Luck Chuck,2007
55247,Into the Wild,2007
55255,Feast of Love,2007
55257,Postal,2007
55267,Dan in Real Life,2007
55272,We Own the Night,2007
55274,Elizabeth: The Golden Age,2007
55276,Michael Clayton,2007
55278,Sleuth,2007
55280,Lars and the Real Girl,2007
55282,30 Days of Night,2007
55284,Rendition,2007
55286,Things We Lost in the Fire,2007
55288,Reservation Road,2007
55290,Gone Baby Gone,2007
55391,10th & Wolf,2006
55406,Civic Duty,2006
55408,The Killing Floor,2007
55442,Persepolis,2007
55444,Control,2007
55451,The Jane Austen Book Club,2007
55467,Jonny Vang,2003
55498,Silk,2007
55507,"Mary, Queen of Scots",1971
55517,I Want Someone to Eat Cheese With,2006
55553,Black Sheep,2006
55577,Saw IV,2007
55603,My Mom's New Boyfriend,2008
55620,For the Bible Tells Me So,2007
55687,My Kid Could Paint That,2007
55729,King of California,2007
55732,Martian Child,2007
55765,American Gangster,2007
55768,Bee Movie,2007
55805,Before the Devil Knows You're Dead,2007
55820,No Country for Old Men,2007
55830,Be Kind Rewind,2008
55851,Crazy Love,2007
55872,August Rush,2007
55995,Beowulf,2007
56001,Love in the Time of Cholera,2007
56003,Southland Tales,2006
56015,Kansas City Confidential,1952
56028,Rails & Ties,2007
56093,12,2007
56152,Enchanted,2007
56156,Hitman,2007
56158,This Christmas,2007
56165,P2,2007
56169,Awake,2007
56174,I Am Legend,2007
56176,Alvin and the Chipmunks,2007
56251,Futurama: Bender's Big Score,2007
56274,Margot at the Wedding,2007
56336,Wrong Turn 2: Dead End,2007
56367,Juno,2007
56389,My Blueberry Nights,2007
56479,Party Monster,1998
56511,Redacted,2007
56563,Helvetica,2007
56715,Wristcutters: A Love Story,2006
56719,Vitus,2006
56744,Longford,2006
56757,Sweeney Todd: The Demon Barber of Fleet Street,2007
56775,National Treasure: Book of Secrets,2007
56782,There Will Be Blood,2007
56788,Charlie Wilson's War,2007
56805,Walk Hard: The Dewey Cox Story,2007
56848,Ricochet,1991
56908,Dedication,2007
56921,Battlestar Galactica: Razor,2007
56941,P.S. I Love You,2007
56949,27 Dresses,2008
57041,Santa Claus Conquers the Martians,1964
57147,Cassandra's Dream,2007
57274,[REC],2007
57326,In the Name of the King: A Dungeon Siege Tale,2008
57353,Flawless,2007
57368,Cloverfield,2008
57370,Mad Money,2008
57401,Cleaner,2007
57430,Welcome to L.A.,1976
57520,One Missed Call,2008
57526,Untraceable,2008
57532,Meet the Spartans,2008
57538,Over Her Dead Body,2008
57640,Hellboy II: The Golden Army,2008
57669,In Bruges,2008
57709,Thunder Rock,1942
57843,Rise of the Footsoldier,2007
57910,Teeth,2007
57951,Fool's Gold,2008
57972,Deep Water,2006
58025,Jumper,2008
58029,It's a Free World...,2007
58047,"Definitely, Maybe",2008
58103,Vantage Point,2008
58146,Witless Protection,2008
58156,Semi-Pro,2008
58162,Run Fatboy Run,2007
58191,Taxi to the Dark Side,2007
58287,Descent,2007
58291,College Road Trip,2008
58293,"10,000 BC",2008
58297,Doomsday,2008
58299,Horton Hears a Who!,2008
58332,Diary of the Dead,2007
58347,Penelope,2006
58404,Justice League: The New Frontier,2008
58418,Then She Found Me,2007
58425,Heima,2007
58432,What Just Happened,2008
58439,Downhill Racer,1969
58485,Return of the Living Dead 3,1993
58490,Miss Pettigrew Lives for a Day,2008
58492,Snow Angels,2007
58494,Married Life,2007
58627,Never Back Down,2008
58783,Youth Without Youth,2007
58803,21,2008
58806,Smart People,2008
58839,Leatherheads,2008
58876,Stop-Loss,2008
58879,Shine a Light,2008
58881,Dark Matter,2007
58937,Julia,2008
58972,Nim's Island,2008
58998,Forgetting Sarah Marshall,2008
59000,Sex and Death 101,2007
59014,Superhero Movie,2008
59016,Street Kings,2008
59022,Harold & Kumar Escape from Guantanamo Bay,2008
59026,99 francs,2007
59037,Speed Racer,2008
59040,Gabriel,2007
59053,Nathalie...,2003
59105,Where in the World Is Osama Bin Laden?,2008
59118,Happy-Go-Lucky,2008
59126,Religulous,2008
59129,Outpost,2008
59141,Son of Rambow,2007
59143,Super High Me,2007
59159,Murders in the Rue Morgue,1932
59188,Viva Zapata!,1952
59256,Deception,2008
59258,Baby Mama,2008
59273,Delirious,2006
59290,Klimt,2006
59306,Prom Night,2008
59315,Iron Man,2008
59333,Made of Honor,2008
59336,Redbelt,2008
59362,Anamorph,2007
59369,Taken,2008
59392,Stargate: The Ark of Truth,2008
59404,Meet Bill,2007
59485,a/k/a Tommy Chong,2005
59594,"War, Inc.",2008
